,0
1164,-0.6497896576653617
1165,-0.8048464398312407
1166,-0.6752126769268645
1167,-0.7834984678653945
1168,-0.9694566795021518
1169,-2.4992666612519536
1170,-1.0210426773199401
1171,-2.583758188310066
1172,-0.7828151735520021
1173,-0.9005679294180754
1174,-0.9534594831840011
1175,-0.8953950636258243
1176,-1.021143054447428
1177,-0.7390816477017587
1178,-0.669229150973407
1179,-0.7560822800027929
1180,-1.0060059057150055
1181,-0.7156133708402489
1182,-1.4629515818868466
1183,-0.6488990392838617
1184,-0.7519394187172643
1185,-0.9636300336711736
1186,-1.1016544149080922
1187,-0.9156796416393156
1188,-0.9751712661613897
1189,-0.7726093334149127
1190,-0.9120224690177031
1191,-0.8137309605582986
1192,-0.79074758954788
1193,-1.1568773745123033
1194,-0.7697546139329188
1195,-1.0081175001651783
1196,-1.2377307531157924
1197,-1.160103751306089
1198,-0.9121348896497014
1199,-0.8049117466776419
1200,-0.7667740073219429
1201,-0.8925206677604264
1202,-1.069871947138412
1203,-0.7284747450221051
1204,-0.838339947750211
1205,-0.7913548843958901
1206,-0.7114760408965571
1207,-0.9429518028453251
1208,-1.1630522248551487
1209,-0.9116157027154925
1210,-0.6360401962877461
1211,-1.3299654042891527
1212,-1.096108842270475
1213,-0.7590664771054834
1214,-1.0076267440934548
1215,-1.0056537333578157
1216,-0.729395578177999
1217,-0.8206492850153169
1218,-0.7097568776555512
1219,-1.0984604382366416
1220,-0.9382633274593234
1221,-0.7801025288598504
1222,-0.7859091869378472
1223,-0.9413840665809571
1224,-1.477837900352174
1225,-0.7830197070616909
1226,-0.7343808578628441
1227,-0.8900008846197011
1228,-1.0126727208899569
1229,-0.7238259920269001
1230,-0.8029311713333167
1231,-0.7701268486527758
1232,-0.7831135443172895
1233,-0.7798686693538648
1234,-0.8221634076185537
1235,-1.6792557088455906
1236,-0.7687115159595383
1237,-1.4613306198468974
1238,-1.3360919962054336
1239,-0.7797502130003813
1240,-0.8324841563445595
1241,-0.8490520158798687
1242,-0.7526886106651125
1243,-1.158843258164687
1244,-1.164377852725279
1245,-0.7615254265966163
1246,-1.2324258717414587
1247,-0.8532358694659345
1248,-0.742488466291673
1249,-0.6712986237137867
1250,-1.3296018655805149
1251,-1.0073065109698929
1252,-0.8681141377279703
1253,-1.1574831734711664
1254,-0.9110615693445222
1255,-1.007729184065479
1256,-0.8220918098016645
1257,-1.0128691621137669
1258,-0.7168173725427333
1259,-2.042622113897501
1260,-1.0105706898501172
1261,-1.2683688431905538
1262,-0.9726183569008839
1263,-0.7104118217949862
1264,-0.7925647700032936
1265,-0.9390187490100873
1266,-1.1028085244396946
1267,-0.7270014019434671
1268,-0.7622364235703786
1269,-0.9124618221113249
1270,-0.9455605821520019
1271,-0.8376212232809549
1272,-0.851216705730576
1273,-0.9119208899050312
1274,-0.6179132899919915
1275,-2.503267718032708
1276,-3.1211227706665414
1277,-1.9392408481727306
1278,-0.7642972575660452
1279,-0.6143590030400351
1280,-0.6703294046229192
1281,-0.9800962545422627
1282,-0.7844907702206798
1283,-0.9716921386991143
1284,-0.8748535635805852
1285,-0.9477829516914734
1286,-1.6496045580282077
1287,-0.8899202568955198
1288,-2.50682428733271
1289,-0.9442522710854627
1290,-0.8705224419922523
1291,-1.334888141765705
1292,-1.014521354415304
1293,-2.5022317220361443
1294,-2.5326205056173707
1295,-0.8521112620340114
1296,-1.6589069736318118
1297,-1.7206969150733387
1298,-2.5326205056173707
1299,-1.6686489918414265
1300,-1.1622158387474437
1301,-1.4668606569184333
1302,-1.6566548264948648
1303,-1.6686290713765501
1304,-0.8927775332765353
1305,-1.063240228395417
1306,-1.4849495100306938
1307,-0.982568054818079
1308,-1.6587749174183994
1309,-1.234564606696642
1310,-2.51894948466117
1311,-2.543556142343895
1312,-0.632184342822858
1313,-1.00887307221731
1314,-0.9417257552875319
1315,-0.8034591393065821
1316,-0.8886864199423196
1317,-1.2439681488621503
1318,-1.470579160101584
1319,-0.8213448833259196
1320,-1.460312753777365
1321,-1.9364733007644577
1322,-1.1595763406512587
1323,-0.8525631864988159
1324,-0.9435802244026973
1325,-0.7026584452725032
1326,-1.9368589893774286
1327,-1.1575324421240885
1328,-1.6483958332045492
1329,-0.8339873753525677
1330,-0.9722729437083548
1331,-1.2316143610858743
1332,-0.9707966498948376
1333,-0.8331646995640043
1334,-0.7912737217846709
1335,-1.6445874791839317
1336,-1.1566319810218615
1337,-1.1575602268822935
1338,-0.9942458979892571
1339,-1.3310676484602617
1340,-0.8549726426356828
1341,-0.7331079454904136
1342,-1.0472801565817575
1343,-0.7153181117375866
1344,-0.7717581707295004
1345,-1.005981838365099
1346,-0.8194145199748265
1347,-0.7380515948113603
1348,-0.7713180694973133
1349,-1.0486790439614886
1350,-1.4647733242855097
1351,-1.3356627578767966
1352,-0.802985544760581
1353,-0.7703743917510262
1354,-0.7921168085566471
1355,-1.0048894404761741
1356,-1.3328132479646406
1357,-0.8512080265181605
1358,-0.9434401821833356
1359,-1.2379847069493484
1360,-0.9381365016534556
1361,-0.8733338705368257
1362,-0.9131565429679886
1363,-0.6812446034689998
1364,-0.8499879722869483
1365,-1.4603121889523218
1366,-1.4600901385229517
1367,-0.8069435038201509
1368,-2.4988366795294445
1369,-1.158408322848479
1370,-1.2421804194653314
1371,-0.8056075460137534
1372,-0.6870147270009064
1373,-0.7794804024934369
1374,-0.7823506592151888
1375,-1.103163167303155
1376,-0.9827324497084966
1377,-0.8326074293090212
1378,-1.499637299244442
1379,-0.9538731436049003
1380,-0.7700974775314502
1381,-0.8691124380160583
1382,-0.8502876273695185
1383,-0.8710030629370465
1384,-0.893409646699587
1385,-0.8499461722201954
1386,-0.9153789087344858
1387,-0.7523414892971616
1388,-0.7439933080069697
1389,-0.9387074399935565
1390,-1.3387631117790995
1391,-1.4622164595590919
1392,-1.2383612703168556
1393,-0.7282156094188966
1394,-1.1694957821079532
1395,-1.935381730873331
1396,-1.65209660227008
1397,-2.4988366795294366
1398,-0.8196902836792744
1399,-1.2372310526598889
1400,-1.267517161638101
1401,-1.0076804783882038
1402,-0.6116389978844586
1403,-2.4988366795294437
1404,-1.4601058590380345
1405,-0.7516904176095797
1406,-1.2326533246010185
1407,-1.1030749234522417
1408,-1.016679796247199
1409,-1.6527751262476909
1410,-0.875452929048207
1411,-0.7694333254268109
1412,-0.968889728368354
1413,-1.162400108140052
1414,-1.0647443505652405
1415,-1.6517784680318333
1416,-1.0983733564792248
1417,-0.8954233451045143
1418,-1.4609659409978144
1419,-0.9124912045818083
1420,-0.9389552996026552
1421,-1.937726225124095
1422,-0.8596990197479598
1423,-1.102742660597597
1424,-0.9232792512204379
1425,-0.9720022348788424
1426,-1.1589452219112808
1427,-1.0079775295578133
1428,-0.9724235315140428
1429,-1.1568551962810925
1430,-1.1030809337438727
1431,-1.0490658876667491
1432,-0.7057186782074121
1433,-0.9383791366841466
1434,-1.0472312009132714
1435,-1.4599091700716536
1436,-0.77938567526532
1437,-0.6970654667678216
1438,-0.7642504800534436
1439,-0.9689682110776842
1440,-0.9389380612711111
1441,-0.8523923438147073
1442,-0.9848408385791438
1443,-1.3350769508562879
1444,-0.9792410305080949
1445,-0.805453990060628
1446,-1.4715221689990894
1447,-0.9703785813765013
1448,-0.9125571381774161
1449,-1.2468648662466757
1450,-0.9749588917722213
1451,-0.8327759226582141
1452,-0.9449261333557064
1453,-0.9225851370840598
1454,-0.8683902012380486
1455,-0.9696646923188855
1456,-0.9768053677933665
1457,-0.7266150376221084
1458,-0.8065024719719405
1459,-0.9216052476716191
1460,-1.1621416991427838
1461,-0.8184904782376575
1462,-0.9819637244190474
1463,-1.158384587452881
1464,-0.8329472509292979
1465,-0.9396915944343034
1466,-1.1667281080935912
1467,-0.8054171764220494
1468,-1.4681446380959255
1469,-1.1573699295154358
1470,-0.9126382434632023
1471,-1.9353664867082387
1472,-0.9690241649360555
1473,-1.1652323947895982
1474,-1.1615620859062088
1475,-0.9717760712888515
1476,-1.0466007409643954
1477,-1.3294478446359204
1478,-1.0049422588580055
1479,-1.3305460958191084
1480,-1.3307980611725667
1481,-0.9175333730125368
1482,-2.500095588543915
1483,-1.242972514614153
1484,-0.7322188438251568
1485,-1.2426438430642834
1486,-1.1923370088730385
1487,-0.9584307148659478
1488,-1.3369471955978514
1489,-1.0101812332022326
1490,-1.1600979395052233
1491,-1.0198809527434645
1492,-1.007459703519656
1493,-1.2333206726966213
1494,-0.7710737186850812
1495,-0.8903216913527771
1496,-1.250343525883046
1497,-0.871751674127324
1498,-1.3348957700077961
1499,-0.8726323645550813
1500,-1.101654351968693
1501,-0.6283771993842798
1502,-1.9595910320639405
1503,-0.8455632755428433
1504,-1.3480009353012143
1505,-0.8472205589776656
1506,-0.7041625893966748
1507,-0.8663340521068568
1508,-2.6316178617455916
1509,-1.0127187408111367
1510,-0.9173014169705591
1511,-1.2451602338151408
1512,-1.1667090433339091
1513,-1.3487478441801857
1514,-1.686470316645514
1515,-1.6471215900999425
1516,-1.4081234279190626
1517,-1.9472987717040926
1518,-1.4618461231636917
1519,-2.21526076279735
1520,-2.21526076279735
1521,-1.3409439785066413
1522,-1.0553261579040436
1523,-1.167743643000741
1524,-1.4703009060511987
1525,-1.2503768741542227
1526,-1.2392076487504746
1527,-2.505115544417967
1528,-3.121975675480992
1529,-0.9507728696695743
1530,-0.7957670225797238
1531,-1.4794696738786557
1532,-1.2385022931736929
1533,-1.2347043806328848
1534,-1.053556196999597
1535,-0.9718696703482539
1536,-1.248960390023211
1537,-1.1739528321541939
1538,-0.6443535792954719
1539,-0.8229740029382817
1540,-0.897048436684552
1541,-1.0116984031584282
1542,-1.0138346872177584
1543,-1.0739188934306871
1544,-1.0530052925675042
1545,-1.2484519116765007
1546,-1.9711495412513378
1547,-1.1131862299172695
1548,-1.9390705787199318
1549,-1.2441010622886841
1550,-1.166235021427136
1551,-1.463024044140009
1552,-1.9599522905107136
1553,-1.1968204137912308
1554,-1.4717826120639812
1555,-1.3482590121723321
1556,-1.0982871692986245
1557,-0.9285197735615763
1558,-1.2354640207038303
1559,-1.9819375563825412
1560,-1.4822955244953855
1561,-1.513092969441037
1562,-0.9086610110644032
1563,-1.103449373464883
1564,-2.506957362076269
1565,-1.333579936488796
1566,-1.6507311605884982
1567,-1.9551252683058176
1568,-1.4655004795470523
1569,-1.465494586171347
1570,-2.5018254214488196
1571,-0.821766387932825
1572,-0.9701332311892055
1573,-1.6538993092799048
1574,-1.240243202828685
1575,-0.8417423433665797
1576,-0.8421615936834834
1577,-1.1597406674315163
1578,-0.7737694437840136
1579,-1.1763107758717535
1580,-1.2547912295925159
1581,-0.8333052358111415
1582,-0.9699449847262557
1583,-1.4644535916752357
1584,-0.7933902892126989
1585,-0.8969366615503057
1586,-0.9218074766877683
1587,-1.9380800573278465
1588,-0.9007070862985224
1589,-1.481862072426848
1590,-0.717302513266468
1591,-1.1103973879569946
1592,-1.4718993883122566
1593,-0.7473115563606498
1594,-0.9051475302194425
1595,-2.590762430028197
1596,-1.9990930860771072
1597,-1.1827175355748303
1598,-2.503070209177731
1599,-1.0223209062116456
1600,-1.3363853821098803
1601,-2.513880237442844
1602,-1.1698883358225338
1603,-1.3303549320342494
1604,-2.504683891860062
1605,-0.942235046603619
1606,-1.334545688100996
1607,-1.0514300548479296
1608,-1.4658961982421503
1609,-2.51893434932484
1610,-1.6596029973624906
1611,-1.9760701210962315
1612,-1.1699653399674945
1613,-1.5572566065108766
1614,-2.0425841496738317
1615,-1.0622291916928512
1616,-1.1064392380372046
1617,-0.8718289652826579
1618,-1.1004642538380243
1619,-1.1608243546433543
1620,-0.9832442711241428
1621,-1.4740784985956294
1622,-1.2434808409061162
1623,-2.50715464065738
1624,-0.8787938060291074
1625,-1.9613594515455912
1626,-1.2410281568175703
1627,-2.5018760501054444
1628,-2.5007642988971104
1629,-1.4754771530332929
1630,-1.3374435009161965
1631,-2.573459133622193
1632,-1.6527007450372009
1633,-0.9763006807235509
1634,-1.0098630869988394
1635,-2.5003303716397967
1636,-1.9386914303830591
1637,-1.1040275304735911
1638,-1.645426356227681
1639,-0.9184764277663523
1640,-1.1685122053576926
1641,-2.500330371639802
1642,-0.9508617426307714
1643,-1.049811315056526
1644,-1.0547936163822238
1645,-1.4722491542134457
1646,-1.469376882391822
1647,-1.0183032873303768
1648,-1.056507768595495
1649,-1.0979992020752918
1650,-1.4685149365221397
1651,-1.0519671298754953
1652,-1.2370455515715733
1653,-1.3341527457123659
1654,-2.4992666612519057
1655,-1.4615157172973907
1656,-1.647510306012907
1657,-1.9355628927581832
1658,-1.0991624519701044
1659,-0.9760177466882924
1660,-1.335190693017092
1661,-1.047967128118233
1662,-1.0989290212211444
1663,-1.170193259349248
1664,-1.333164438878098
1665,-1.802419259540685
1666,-0.8433472914042675
1667,-2.500764298897117
1668,-1.6667124611179498
1669,-0.9807302284236569
1670,-1.957077003224282
1671,-1.5489043263996314
1672,-1.234787940302413
1673,-1.2362340654689454
1674,-2.5009979154894744
1675,-1.6800186719442247
1676,-1.2500110016269417
1677,-1.9869411077967882
1678,-0.9954731356928193
1679,-1.9412325313526853
1680,-1.479680366148036
1681,-1.9391610216282738
1682,-1.3316754674841071
1683,-1.1088732634827034
1684,-2.5044297441185073
1685,-1.2344744558934633
1686,-1.9441742348393518
1687,-1.470071595784576
1688,-1.1067378192458681
1689,-1.6487668930323305
1690,-1.6543750211920547
1691,-2.50952642369244
1692,-1.6900937893343078
1693,-1.0806196705351037
1694,-0.8735982644600904
1695,-1.466828979071321
1696,-1.3464686408202844
1697,-1.075478720402071
1698,-1.2422627848129772
1699,-1.0548690960081006
1700,-0.8786952341056838
1701,-2.5017221241961485
1702,-1.6795421500617869
1703,-1.9610525824761598
1704,-2.5051569266527274
1705,-1.5029429480408927
1706,-1.9669025251938574
1707,-0.8947683948512065
1708,-1.0811698780769117
1709,-0.923519273761741
1710,-1.3573776382843632
1711,-0.9916379893705708
1712,-1.9716535293426476
1713,-1.06650421072633
1714,-1.4956605707324395
1715,-1.1723574960587488
1716,-0.920371417348291
1717,-0.9139972489074191
1718,-1.2406140770527054
1719,-1.1676360160887786
1720,-1.2469681739897909
1721,-2.5419161593173163
1722,-1.6461950577625377
1723,-1.051336091710802
1724,-1.6736309202696786
1725,-1.4773702877426511
1726,-1.1212308186861624
1727,-1.0866226487585824
1728,-1.0723286514892012
1729,-0.8194592568517537
1730,-1.9549364480717721
1731,-1.6733234098766412
1732,-1.2381496160071255
1733,-1.6505628482092072
1734,-0.8360508764084517
1735,-1.07224643455942
1736,-1.3851695134970734
1737,-1.9384629756774925
1738,-1.0994607568955328
1739,-1.4781365528045658
1740,-1.3400184078533988
1741,-1.4652194323459309
1742,-0.9897443838870482
1743,-2.5464338850509076
1744,-1.4626867829710584
1745,-2.500490286487671
1746,-1.096975670581432
1747,-0.9695581884838935
1748,-1.6919016058905136
1749,-1.464633630481861
1750,-0.863262991025698
1751,-1.4918499340655031
1752,-1.9363568038117935
1753,-1.9931783810848842
1754,-1.4873790462099499
1755,-0.9776514619756161
1756,-1.9391530225407374
1757,-2.501174425441569
1758,-1.6553552935070994
1759,-0.9130848354973579
1760,-1.9932099777614833
1761,-1.9911668134978038
1762,-3.1185915466336738
1763,-2.4983521977616885
1764,-1.3332047149388868
1765,-1.2005644960820823
1766,-1.6450004805298137
1767,-0.9529592613250325
1768,-1.4637957835244906
1769,-1.23393758752468
1770,-1.1580950326969837
1771,-2.500557563917853
1772,-2.500557563917853
1773,-1.2529796906874342
1774,-1.2420529138765009
1775,-2.6036087208348495
1776,-2.518270044498059
1777,-1.9420298484430818
1778,-1.6466898202543268
1779,-1.9396270101879172
1780,-1.3600914583440473
1781,-1.958575044523055
1782,-1.6477266903238743
1783,-0.9269589074858336
1784,-2.210017502986556
1785,-1.240884139081123
1786,-2.502231722036072
1787,-1.346637585040112
1788,-1.333976281460432
1789,-0.874331672872291
1790,-1.2355508724757915
1791,-1.2618350526016204
1792,-1.2543814640484336
1793,-1.50397644222037
1794,-1.4881876305652981
1795,-2.5432921231243286
1796,-1.4133517286322812
1797,-1.9391884550970213
1798,-1.3345014648777194
1799,-2.5049233279872145
1800,-1.3398674211730892
1801,-1.4639566719086319
1802,-1.248112059325523
1803,-1.9505196142432408
1804,-1.6722748825717115
1805,-2.5046838918600183
1806,-2.581829797222814
1807,-1.2796519986482664
1808,-2.524062800243446
1809,-2.5605992054006177
1810,-1.5141875203747173
1811,-2.0889963260370443
1812,-1.790211191943223
1813,-2.515662994979492
1814,-2.518306883835541
1815,-2.501903731005574
1816,-1.9362687793409177
1817,-2.5919597538671906
1818,-1.3430587294308953
1819,-2.659327367418687
1820,-1.94965396136218
1821,-1.334587447789047
1822,-2.5358053873243147
1823,-0.8566899033866863
1824,-1.9401328525786927
1825,-1.9372625699650488
1826,-2.5734591336221824
1827,-1.6493529140636831
1828,-1.2465930715912994
1829,-1.9926840462310191
1830,-2.538528303651618
1831,-1.2470040323967653
1832,-1.950300943951485
1833,-1.9726339731354723
1834,-1.239181992296445
1835,-1.9430228412346016
1836,-2.5225028901036186
1837,-2.5147759690569234
1838,-2.5147759690569234
1839,-2.5147759690569234
1840,-2.5147759690569234
1841,-2.503695092780531
1842,-2.502168786676982
1843,-2.527312607985488
1844,-2.501876050105439
1845,-1.9374471304793364
1846,-3.1211227706664673
1847,-2.503267718032753
1848,-2.5018254214487734
1849,-1.4621973639911423
1850,-1.9427285342430856
1851,-1.2328953699571266
1852,-2.504255686633925
1853,-2.6613308853468642
1854,-2.61910775883359
1855,-2.5030702091777113
1856,-1.9371443822913947
1857,-2.5036950927805006
1858,-1.3710303839758584
1859,-1.3562265121746617
1860,-1.4753555145102435
1861,-1.9850539473877713
1862,-2.9732650543012076
1863,-1.940596058082605
1864,-1.3950067916567075
1865,-1.4676224045679334
1866,-1.6876107546477244
1867,-2.500095588543908
1868,-2.76422351424394
1869,-2.506028448192004
1870,-1.6642041564608503
1871,-1.9366100696649735
1872,-2.0091448237119747
1873,-2.50172212419612
1874,-1.9409094211049867
1875,-2.5017221241961063
1876,-2.85711785149882
1877,-1.9467164079938362
1878,-1.9684591061934502
1879,-1.9380792767373887
1880,-1.4655719336816526
1881,-2.502378039710558
1882,-2.604572552457089
1883,-1.9419278251813283
1884,-1.644848949862949
1885,-1.6513741058773521
1886,-2.5043547684128864
1887,-2.502653202667487
1888,-2.5341003201833137
1889,-2.5002387419625522
1890,-2.5044096588012903
1891,-1.9357225985339341
1892,-2.499677685834813
1893,-2.856278554519158
1894,-1.6468336484386208
1895,-2.5467286082221827
1896,-2.6055254783812933
1897,-1.9424697742379755
1898,-1.6506959345198267
1899,-2.499282633903083
1900,-2.50440965880131
1901,-1.652400364530379
1902,-2.5203470758257907
1903,-2.5181385146484527
1904,-2.0356770292428292
1905,-1.9370299428809388
1906,-2.5009926836692036
1907,-2.752431561656165
1908,-2.554923545056065
1909,-2.8704712871817764
1910,-2.5583846552934926
1911,-2.5000594038275774
